Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
4.621,-0.0335468,0.0444006,0.0631268,0.0298141,0.052045,0.0560501,0.0427023,0.0526205,0.0638254,0.0613699,0.0917194,0.0615634,0.0480963,0.0566354,3.31836,0.0529675,0,0,0,0,0,0,0,0,0,0.0219727,0.0141907,0.0111389,0.0192261,0.0140381,0.0230408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3404.65,-24682.9,-2031.23,94.84,1.62831,-364.719,-4.45599e-06,2.28914e-05,-3.06603e-05,-82.7752,0.416341,-24.0213,1261.06,-18033.9,5076.46,-1227.8,10016,-764.479,26.977,20.3141,-73.9065,1.47959e-05,-9.18197e-05,1.60525e-05,85.3013,24.1026,7.74172,-2206.72,12685.2,15199.6
4.622,0.0512921,0.0340247,0.0664838,0.0859665,0.0471622,0.0642899,0.0350729,0.00379242,0.0604684,0.0522147,0.0492999,0.0685825,0.0548102,0.087153,3.24237,0.0438123,0,0,0,0,0,0,0,0,0,0.0231934,0.0141907,0.0141907,0.0195312,0.0138855,0.0247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3809.22,-24962.4,-1998.09,93.3537,4.36228,-362.828,-3.92171e-06,2.21411e-05,-3.05011e-05,-82.6999,0.112189,-24.2883,1403.37,-18152,4836.85,-1203.21,9999.48,-788.45,27.1647,20.5977,-74.131,1.48756e-05,-9.18538e-05,1.61436e-05,85.3158,24.1851,7.70454,-2410.87,12482.7,15340.9
4.623,0.18618,0.0498938,0.0176556,0.127165,0.0547916,0.0517776,0.038735,0.055062,0.0516183,0.0439749,0.0453326,0.0423373,0.0352789,0.0404611,3.15387,0.0709729,0,0,0,0,0,0,0,0,0,0.0254822,0.0131226,0.0126648,0.0190735,0.0144958,0.0242615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4224.14,-25175.1,-1998.38,92.3011,6.81086,-361.056,-3.47388e-06,2.1486e-05,-3.04025e-05,-82.6245,-0.179206,-24.5573,822.082,-18216,4715.9,-1194.94,9997.41,-800.363,27.4209,20.8157,-74.3186,1.49553e-05,-9.1888e-05,1.62347e-05,85.3311,24.2684,7.66711,-2561.66,12313.4,15429.6
4.624,0.294212,0.0529456,0.0396283,0.0939011,0.0514346,0.0771072,0.0677267,0.0364462,0.0616891,0.0348196,0.0520465,0.0603427,0.0435187,0.0560251,3.08368,0.0563245,0,0,0,0,0,0,0,0,0,0.0245667,0.0135803,0.0111389,0.0198364,0.0143433,0.0253296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4642.02,-25368.7,-2008.22,91.3724,9.17789,-359.318,-3.05074e-06,2.08579e-05,-3.03212e-05,-82.5485,-0.466961,-24.8268,34.0553,-18264.7,4628.85,-1191.33,9999.48,-808.83,27.6967,21.015,-74.4958,1.50351e-05,-9.19222e-05,1.63258e-05,85.3466,24.3518,7.62961,-2697.21,12153.6,15503.2
4.625,0.254539,0.0477576,0.0515302,0.0493454,0.0547916,0.0374344,0.0402609,0.0419394,0.0534494,0.0433646,0.0700519,0.0398959,0.0291754,0.0459543,2.99853,0.0541882,0,0,0,0,0,0,0,0,0,0.0242615,0.0146484,0.0131226,0.0202942,0.0141907,0.0279236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5059.9,-25562.3,-2018.06,90.4438,11.5449,-357.58,-2.6276e-06,2.02299e-05,-3.02398e-05,-82.472,-0.754721,-25.0962,-753.972,-18313.4,4541.81,-1187.72,10001.6,-817.298,27.9725,21.2143,-74.6729,1.51148e-05,-9.19563e-05,1.64169e-05,85.3621,24.4352,7.5921,-2832.75,11993.8,15576.8
4.626,0.184349,0.072782,0.0216229,0.0551437,0.0511295,0.0700882,0.0121848,0.0587241,0.0565012,0.0595389,0.0462482,0.0566806,0.0343634,0.0374094,2.93506,0.0486951,0,0,0,0,0,0,0,0,0,0.0216675,0.0134277,0.0112915,0.0205994,0.0135803,0.0260925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5477.77,-25755.9,-2027.91,89.5151,13.912,-355.842,-2.20447e-06,1.96019e-05,-3.01585e-05,-82.3949,-1.04248,-25.3653,-1542,-18362.1,4454.76,-1184.11,10003.6,-825.766,28.2483,21.4137,-74.85,1.51945e-05,-9.19905e-05,1.6508e-05,85.3776,24.5186,7.55458,-2968.29,11834,15650.4
4.627,0.141929,0.0651526,0.0432904,0.0606369,0.0547916,0.0649002,0.0463644,0.0562827,0.056196,0.0445853,0.0587604,0.0218906,0.0499274,0.0557199,2.8731,0.0618176,0,0,0,0,0,0,0,0,0,0.0239563,0.0144958,0.012207,0.0218201,0.0144958,0.0250244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5881.38,-25911.6,-2026.27,88.5452,16.098,-354.083,-1.78217e-06,1.89749e-05,-3.00777e-05,-82.3173,-1.32875,-25.6307,-2192.45,-18381.7,4454.76,-1182.68,10010.7,-823.677,28.4825,21.5618,-75.0812,1.52628e-05,-9.20198e-05,1.65861e-05,85.393,24.6021,7.51648,-2936.89,11709.6,15598.3
4.628,0.104088,0.0715613,0.0750287,0.0118088,0.0496036,0.0578812,0.0652853,0.0425497,0.0616891,0.0586234,0.0492999,0.0472202,0.0508429,0.0474802,2.79467,0.064259,0,0,0,0,0,0,0,0,0,0.0205994,0.01297,0.0111389,0.0210571,0.0143433,0.0248718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6256.42,-25991.4,-2001.68,87.4925,17.9222,-352.28,-1.36157e-06,1.83496e-05,-2.99981e-05,-82.2395,-1.612,-25.8887,-2567.75,-18343.4,4628.85,-1185.61,10027.9,-800.474,28.6333,21.6074,-75.4207,1.53083e-05,-9.20393e-05,1.66381e-05,85.4083,24.6858,7.47726,-2571.59,11655.8,15295
4.629,0.0586163,0.0724768,0.0817426,0.0319504,0.0465518,0.0514725,0.0710837,0.051705,0.0473459,0.0500784,0.0517413,0.0560703,0.0505377,0.0584665,2.75775,0.0621228,0,0,0,0,0,0,0,0,0,0.025177,0.0140381,0.0132751,0.0218201,0.0138855,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6631.47,-26071.2,-1977.09,86.4399,19.7464,-350.477,-9.40973e-07,1.77244e-05,-2.99186e-05,-82.161,-1.89525,-26.1465,-2943.06,-18305,4802.95,-1188.55,10045,-777.272,28.7842,21.6531,-75.7601,1.53539e-05,-9.20588e-05,1.66901e-05,85.4235,24.7695,7.43802,-2206.3,11602,14991.6
4.63,0.0586163,0.0645422,0.0866254,0.036528,0.0569278,0.0642899,0.0494162,0.0837485,0.0565012,0.052825,0.0663898,0.0463046,0.0508429,0.0557199,-3.13214,0.0419812,0,0,0,0,0,0,0,0,0,0.0228882,0.0141907,0.0115967,0.020752,0.0146484,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7006.52,-26151,-1952.5,85.3872,21.5706,-348.675,-5.20373e-07,1.70992e-05,-2.9839e-05,-82.0821,-2.1785,-26.4041,-3318.36,-18266.6,4977.04,-1191.48,10062.1,-754.069,28.935,21.6988,-76.0995,1.53994e-05,-9.20783e-05,1.67422e-05,85.4387,24.8531,7.39877,-1841,11548.2,14688.3
4.631,0.0561749,0.0828528,0.0524457,0.0307297,0.0575381,0.064595,0.0430075,0.0587241,0.0558908,0.065032,0.0544879,0.0481357,0.0712897,0.0493112,-3.13092,0.0566296,0,0,0,0,0,0,0,0,0,0.0236511,0.0138855,0.0120544,0.0215149,0.01297,0.0216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7381.57,-26230.8,-1927.91,84.3346,23.3947,-346.872,-9.97722e-08,1.6474e-05,-2.97594e-05,-82.0025,-2.46175,-26.6615,-3693.66,-18228.3,5151.13,-1194.41,10079.3,-730.866,29.0859,21.7445,-76.439,1.54449e-05,-9.20978e-05,1.67942e-05,85.4539,24.9368,7.35951,-1475.71,11494.4,14384.9
4.632,0.0711285,0.0730872,0.0426801,0.0710129,0.0483829,0.0883987,0.0427023,0.0532309,0.0622995,0.0519095,0.0279376,0.052103,0.0587775,0.0499216,-3.13855,0.0422864,0,0,0,0,0,0,0,0,0,0.0228882,0.0123596,0.0120544,0.0204468,0.0137329,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7782.91,-26131.5,-1884.72,83.5133,24.841,-344.572,3.17393e-07,1.58492e-05,-2.96772e-05,-81.9226,-2.73379,-26.9141,-4232.06,-18570,5192.09,-1227.69,10092.2,-713.105,29.2731,21.7565,-76.7864,1.545e-05,-9.21e-05,1.68e-05,85.4688,25.0219,7.31883,-1817.51,11327.9,14702.5
4.633,0.0613629,0.0660681,0.0301678,0.0951218,0.0383121,0.0682571,0.0655905,0.0675742,0.061384,0.0503836,0.0502155,0.052103,0.0447394,0.0587717,-3.12726,0.0547986,0,0,0,0,0,0,0,0,0,0.0230408,0.0137329,0.0114441,0.0202942,0.0138855,0.0213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8187.54,-26009.8,-1839.21,82.7209,26.24,-342.209,7.34128e-07,1.52245e-05,-2.95947e-05,-81.8422,-3.00442,-27.166,-4790.84,-18959.3,5216.4,-1264.76,10104.5,-696.024,29.4648,21.7643,-77.1349,1.545e-05,-9.21e-05,1.68e-05,85.4837,25.1072,7.27797,-2247.69,11147.3,15097.8
4.634,-0.00699646,0.0733923,0.0341351,0.141814,0.0526553,0.0780228,0.0521628,0.0755087,0.0784738,0.0592337,0.0554034,0.0636996,0.0499274,0.057551,-3.11536,0.069447,0,0,0,0,0,0,0,0,0,0.0231934,0.0132751,0.0120544,0.0195312,0.0152588,0.0234985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8592.17,-25888.1,-1793.7,81.9286,27.639,-339.847,1.15086e-06,1.45998e-05,-2.95121e-05,-81.7613,-3.27505,-27.4177,-5349.63,-19348.6,5240.71,-1301.83,10116.9,-678.944,29.6566,21.772,-77.4834,1.545e-05,-9.21e-05,1.68e-05,85.4985,25.1925,7.23709,-2677.88,10966.7,15493
4.635,-0.00486023,0.107877,0.0179608,0.0762009,0.0428897,0.0722244,0.0726096,0.0407187,0.0577219,0.0445853,0.0670001,0.0524081,0.0499274,0.054194,-3.12329,0.0157361,0,0,0,0,0,0,0,0,0,0.0241089,0.0140381,0.01297,0.0190735,0.014801,0.0204468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8996.8,-25766.4,-1748.19,81.1362,29.0381,-337.484,1.5676e-06,1.3975e-05,-2.94296e-05,-81.6798,-3.54567,-27.6692,-5908.42,-19737.8,5265.02,-1338.9,10129.2,-661.863,29.8484,21.7798,-77.8318,1.545e-05,-9.21e-05,1.68e-05,85.5133,25.2778,7.19621,-3108.07,10786.1,15888.2
4.636,0.04763,0.0749182,0.00209167,0.00204315,0.0615054,0.0465897,0.054299,0.0462119,0.0586374,0.0595389,0.0431964,0.0603427,0.0621344,0.0615182,-3.08515,0.0496106,0,0,0,0,0,0,0,0,0,0.0262451,0.0144958,0.0144958,0.0201416,0.0167847,0.0210571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9384.09,-25635.7,-1712.59,80.2862,30.2703,-334.835,1.78901e-06,1.33754e-05,-2.91968e-05,-81.5984,-3.80965,-27.9175,-6396.44,-19819.8,5354.21,-1361.08,10149.8,-646.659,30.0536,21.7758,-78.1768,1.545e-05,-9.21e-05,1.68e-05,85.5281,25.3638,7.15509,-3295.5,10973.2,16015.1
4.637,0.0894391,0.0621008,-0.0238483,-0.0888992,0.0673038,0.0432327,0.0417868,0.0520102,0.0574167,0.0522147,0.0502155,0.0655307,0.0401617,0.0499216,2.52246,0.0300793,0,0,0,0,0,0,0,0,0,0.0233459,0.0141907,0.0131226,0.0198364,0.0177002,0.0209045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9749.71,-25493.5,-1689.37,79.3641,31.2941,-331.827,1.76628e-06,1.2807e-05,-2.87762e-05,-81.5173,-4.06531,-28.1618,-6796.01,-19517.5,5524.49,-1364.63,10180.8,-633.802,30.2756,21.7569,-78.5173,1.545e-05,-9.21e-05,1.68e-05,85.5429,25.4505,7.11369,-3179.49,11620,15806.5
4.638,0.08242,0.0804114,-0.00981018,-0.170381,0.0682193,0.0633743,0.0481955,0.0428549,0.0540598,0.0445853,0.0856158,0.0542392,0.0435187,0.0450388,3.25213,0.0486951,0,0,0,0,0,0,0,0,0,0.0250244,0.0132751,0.014801,0.019989,0.0189209,0.019989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10115.3,-25351.4,-1666.15,78.442,32.3179,-328.818,1.74354e-06,1.22386e-05,-2.83556e-05,-81.4356,-4.32097,-28.4059,-7195.58,-19215.2,5694.78,-1368.19,10211.7,-620.945,30.4977,21.738,-78.8578,1.545e-05,-9.21e-05,1.68e-05,85.5576,25.5373,7.07227,-3063.48,12266.8,15598
4.639,0.0427472,0.0657629,-0.00370667,-0.243929,0.0486881,0.0691727,0.049111,0.0523154,0.0619943,0.0479422,0.052962,0.0408115,0.0541998,0.0517526,3.15997,0.0508313,0,0,0,0,0,0,0,0,0,0.0241089,0.0137329,0.0120544,0.019989,0.0192261,0.0198364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10480.9,-25209.3,-1642.94,77.5199,33.3417,-325.81,1.72081e-06,1.16702e-05,-2.7935e-05,-81.3535,-4.57662,-28.6498,-7595.15,-18912.9,5865.06,-1371.74,10242.7,-608.087,30.7197,21.7192,-79.1983,1.545e-05,-9.21e-05,1.68e-05,85.5723,25.624,7.03085,-2947.47,12913.6,15389.4
4.64,0.0537335,0.0660681,0.0176556,-0.261324,0.0431949,0.0359085,0.0628439,0.0526205,0.0619943,0.0638113,0.0435016,0.0557651,0.03711,0.0679269,3.08917,0.0511365,0,0,0,0,0,0,0,0,0,0.0190735,0.0134277,0.0112915,0.0192261,0.0178528,0.0213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10846.6,-25067.2,-1619.72,76.5978,34.3655,-322.802,1.69807e-06,1.11018e-05,-2.75144e-05,-81.2709,-4.83226,-28.8936,-7994.71,-18610.7,6035.35,-1375.3,10273.6,-595.23,30.9418,21.7003,-79.5388,1.545e-05,-9.21e-05,1.68e-05,85.587,25.7107,6.98941,-2831.46,13560.4,15180.8
4.641,-0.00943787,0.0724768,0.0588544,-0.210359,0.0697452,0.0667313,0.0478903,0.0501791,0.0507028,0.0674734,0.0328204,0.0716342,0.0484015,0.0511423,3.01501,0.0667004,0,0,0,0,0,0,0,0,0,0.019989,0.0132751,0.0105286,0.0202942,0.0186157,0.0222778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11033,-25114.8,-1692.41,75.3687,35.2399,-319.207,1.67534e-06,1.05335e-05,-2.70938e-05,-81.1894,-5.07967,-29.118,-8358.2,-18457.4,5870.98,-1361.32,10317.8,-548.841,31.3121,21.6392,-79.9875,1.54341e-05,-9.21053e-05,1.67947e-05,85.6015,25.7988,6.94737,-2633.99,13209.2,15221.5
4.642,-0.0231708,0.0660681,0.0670941,0.00723114,0.0657779,0.0606277,0.0497214,0.0544516,0.0430734,0.0467215,0.0190875,0.0551547,0.0459601,0.0578561,2.94207,0.0667004,0,0,0,0,0,0,0,0,0,0.0222778,0.0123596,0.0126648,0.019989,0.0166321,0.0231934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11219.5,-25162.4,-1765.1,74.1396,36.1143,-315.612,1.6526e-06,9.96509e-06,-2.66732e-05,-81.1074,-5.32707,-29.3423,-8721.69,-18304,5706.62,-1347.34,10362,-502.452,31.6824,21.5782,-80.4361,1.54182e-05,-9.21106e-05,1.67894e-05,85.616,25.8868,6.90533,-2436.52,12858.1,15262.2
4.643,-0.00638611,0.0822424,0.0594647,0.18698,0.0581485,0.0539139,0.0298849,0.0480429,0.0485666,0.0552664,0.0584552,0.0496616,0.0688483,0.0487009,2.86609,0.0532727,0,0,0,0,0,0,0,0,0,0.0236511,0.0134277,0.0134277,0.0196838,0.0157166,0.0256348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11405.9,-25210.1,-1837.79,72.9104,36.9887,-312.017,1.62987e-06,9.39671e-06,-2.62526e-05,-81.025,-5.57446,-29.5664,-9085.18,-18150.7,5542.26,-1333.36,10406.1,-456.064,32.0527,21.5171,-80.8848,1.54023e-05,-9.21159e-05,1.67841e-05,85.6304,25.9749,6.86327,-2239.06,12506.9,15302.9
4.644,-0.00943787,0.0743079,0.0817426,0.258696,0.0392276,0.0481155,0.0335471,0.0440756,0.0577219,0.045806,0.0309894,0.0481357,0.0398566,0.0660959,2.76904,0.0563245,0,0,0,0,0,0,0,0,0,0.0245667,0.0134277,0.0132751,0.0187683,0.0157166,0.0259399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11592.4,-25257.7,-1910.48,71.6813,37.8631,-308.422,1.60713e-06,8.82833e-06,-2.5832e-05,-80.9422,-5.82183,-29.7904,-9448.67,-17997.4,5377.9,-1319.38,10450.3,-409.675,32.423,21.4561,-81.3335,1.53865e-05,-9.21212e-05,1.67788e-05,85.6448,26.063,6.82121,-2041.59,12155.7,15343.6
4.645,-0.0494159,0.0929236,0.105851,0.210478,0.0550967,0.0520828,0.0460593,0.029122,0.058027,0.0613699,0.0538776,0.0664462,0.0477911,0.0560251,2.67505,0.0395398,0,0,0,0,0,0,0,0,0,0.0228882,0.0135803,0.0125122,0.019989,0.0146484,0.0247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11829.3,-25129.8,-1983.48,71.044,38.7623,-305.279,1.57913e-06,8.25945e-06,-2.54184e-05,-80.8577,-6.06269,-30.0095,-9626.16,-17917.8,5320.8,-1293.88,10498.3,-357.546,32.831,21.3936,-81.7969,1.53604e-05,-9.21299e-05,1.67701e-05,85.6588,26.1528,6.77716,-2006.52,12233.8,15526.7
4.646,-0.0222552,0.0758337,0.0850995,0.108244,0.0541812,0.0560501,0.0399558,0.0480429,0.0455148,0.0540457,0.0370929,0.0423373,0.0557257,0.0596872,2.59662,0.0453381,0,0,0,0,0,0,0,0,0,0.0228882,0.0134277,0.0100708,0.0193787,0.0149536,0.022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12106.8,-24861.4,-2056.75,70.8801,39.6813,-302.497,1.5469e-06,7.69017e-06,-2.50104e-05,-80.772,-6.29834,-30.2247,-9654.87,-17897.1,5349.51,-1259.16,10549.4,-300.824,33.2691,21.3301,-82.2722,1.53262e-05,-9.21413e-05,1.67587e-05,85.6723,26.2442,6.73154,-2101.37,12655.3,15823.7
4.647,0.137962,0.0566077,0.110429,0.0615524,0.0486881,0.0456741,0.0292746,0.0349203,0.0519235,0.0433646,0.0456378,0.0881137,0.0557257,0.0563303,-3.12574,0.0480847,0,0,0,0,0,0,0,0,0,0.0234985,0.0143433,0.00961304,0.0202942,0.0140381,0.0195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12384.2,-24593.1,-2130.01,70.7162,40.6003,-299.715,1.51468e-06,7.12089e-06,-2.46025e-05,-80.6858,-6.53397,-30.4398,-9683.58,-17876.5,5378.22,-1224.44,10600.4,-244.103,33.7072,21.2666,-82.7474,1.52921e-05,-9.21526e-05,1.67474e-05,85.6858,26.3355,6.68591,-2196.22,13076.7,16120.8
4.648,0.249656,0.0682043,0.0832684,0.101836,0.0557071,0.0783279,0.0488058,0.0431601,0.0537546,0.0519095,0.0605914,0.0716342,0.0569464,0.0520578,-3.12574,0.0602917,0,0,0,0,0,0,0,0,0,0.0212097,0.0143433,0.0100708,0.0201416,0.0144958,0.0140381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12661.6,-24324.7,-2203.28,70.5523,41.5193,-296.934,1.48245e-06,6.5516e-06,-2.41945e-05,-80.5993,-6.76959,-30.6548,-9712.29,-17855.8,5406.93,-1189.73,10651.5,-187.382,34.1453,21.2031,-83.2227,1.52579e-05,-9.2164e-05,1.6736e-05,85.6993,26.4269,6.64026,-2291.07,13498.2,16417.8
4.649,0.22158,0.0569128,0.0753339,0.114958,0.046857,0.0621536,0.0668112,0.0614706,0.0430734,0.0531302,0.0258014,0.0484409,0.0508429,0.080134,-3.13214,0.0547986,0,0,0,0,0,0,0,0,0,0.0231934,0.0135803,0.01297,0.0193787,0.0140381,0.012207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12959.8,-24016.2,-2299.9,70.2491,42.5208,-293.978,1.42476e-06,5.97989e-06,-2.38206e-05,-80.5126,-7.00275,-30.8685,-9773.35,-17728.4,5374.46,-1152.85,10702.6,-129.566,34.5848,21.1609,-83.7047,1.52238e-05,-9.21754e-05,1.67246e-05,85.7127,26.5187,6.59419,-2367.01,13872.3,16635.5
4.65,0.179466,0.0529456,0.0805219,0.0679611,0.0505191,0.0615433,0.0536887,0.0495688,0.0708444,0.0357352,0.0612018,0.0420322,0.0560309,0.0563303,-3.14435,0.0444226,0,0,0,0,0,0,0,0,0,0.0244141,0.0143433,0.01297,0.0198364,0.014801,0.00991821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13424.2,-23385.9,-2583.35,68.8317,44.1822,-289.638,1.16331e-06,5.38878e-06,-2.37183e-05,-80.428,-7.21642,-31.0735,-10093.3,-16746.4,4852.59,-1098.65,10754.2,-62.9905,35.0361,21.289,-84.2405,1.51896e-05,-9.21868e-05,1.67132e-05,85.7256,26.6148,6.54481,-2291.68,13867.2,16218.7
4.651,0.165428,0.0642371,0.0490887,0.0664352,0.0380069,0.0761917,0.0625388,0.0172202,0.0549753,0.0500784,0.0572345,0.0447787,0.0551154,0.0535837,-3.13214,0.0563245,0,0,0,0,0,0,0,0,0,0.0241089,0.0163269,0.0109863,0.0204468,0.014801,0.00930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13888.6,-22755.6,-2866.79,67.4143,45.8437,-285.297,9.01852e-07,4.79767e-06,-2.36159e-05,-80.343,-7.43007,-31.2783,-10413.2,-15764.3,4330.73,-1044.46,10805.9,3.58463,35.4873,21.4171,-84.7764,1.51554e-05,-9.21982e-05,1.67018e-05,85.7385,26.7109,6.49542,-2216.35,13862.2,15802
4.652,0.212425,0.0810217,0.0652631,0.145781,0.0459415,0.0484207,0.0158469,0.0529257,0.066572,0.0549612,0.0447223,0.0508823,0.0709845,0.0590768,-3.1236,0.0432019,0,0,0,0,0,0,0,0,0,0.0228882,0.0132751,0.0106812,0.0213623,0.0144958,0.00946045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14353,-22125.4,-3150.24,65.9969,47.5051,-280.956,6.40398e-07,4.20655e-06,-2.35136e-05,-80.2577,-7.6437,-31.483,-10733.1,-14782.3,3808.86,-990.268,10857.5,70.1597,35.9385,21.5452,-85.3122,1.51213e-05,-9.22096e-05,1.66904e-05,85.7514,26.8069,6.44601,-2141.02,13857.1,15385.2
4.653,0.117515,0.0724768,0.0463422,0.136626,0.0792056,0.052388,0.049111,0.055062,0.0507028,0.0558768,0.0550983,0.06431,0.0673224,0.054194,-3.13153,0.0483899,0,0,0,0,0,0,0,0,0,0.0254822,0.0125122,0.0138855,0.0202942,0.0146484,0.0123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14817.4,-21495.1,-3433.69,64.5795,49.1665,-276.615,3.78944e-07,3.61544e-06,-2.34113e-05,-80.1721,-7.85731,-31.6876,-11053,-13800.3,3287,-936.075,10909.1,136.735,36.3897,21.6734,-85.848,1.50871e-05,-9.2221e-05,1.6679e-05,85.7642,26.903,6.39659,-2065.69,13852.1,14968.5
4.654,0.0299298,0.0678992,0.0439008,0.0865768,0.0392276,0.0560501,0.0515524,0.0468222,0.0403268,0.0418387,0.063338,0.0585117,0.0410773,0.0636545,-3.11414,0.0667004,0,0,0,0,0,0,0,0,0,0.0215149,0.0138855,0.0132751,0.019989,0.0151062,0.017395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15017.9,-20830.1,-3586.25,63.6553,50.5749,-271.943,1.17489e-07,3.02432e-06,-2.3309e-05,-80.0859,-8.05789,-31.8819,-11310,-13215.5,2756.26,-884.196,10961.2,193.448,36.8597,21.9106,-86.402,1.50644e-05,-9.21715e-05,1.67171e-05,85.7778,27.0013,6.3463,-2103.58,13587.4,15039.7
4.655,-0.0332416,0.0685095,0.0265057,0.0847458,0.0474673,0.07314,0.0372092,0.0626913,0.0656564,0.040618,0.0541827,0.053934,0.0398566,0.0621286,-3.05402,0.0560193,0,0,0,0,0,0,0,0,0,0.0230408,0.0144958,0.0114441,0.0196838,0.0144958,0.0184631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15086.5,-20147.8,-3673.37,62.9777,51.8568,-267.104,-1.43965e-07,2.43321e-06,-2.32067e-05,-79.9994,-8.25193,-32.071,-11535.6,-12829.3,2221.1,-833.473,11013.6,245.229,37.3392,22.2024,-86.9649,1.50473e-05,-9.20915e-05,1.678e-05,85.7919,27.1007,6.29556,-2198.1,13192.8,15354.8
